generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
84,0.2937666666666666,0.16797518335225065,0.5240376242412585,0.2188851090983486,0.02174535504209256,0.012249373515778008,1.0,0.0,1.0,0.0,14278536.66690401,1100073242.3207014,422.2238095238095,0,0.0,0.0,0.0,50983.545652859175,534415.7032406848
85,0.3016333333333333,0.17100925575990192,0.5140796498324953,0.21868406499839024,0.018355618806108535,0.008756051901453777,1.0,0.0,1.0,0.0,14278536.66690401,1100073242.3207014,422.2238095238095,0,0.0,0.0,0.0,50858.23949523033,534217.388891321
86,0.3016333333333333,0.17100925575990192,0.5140796498324953,0.21868406499839024,0.018355618806108535,0.008756051901453777,1.0,0.0,1.0,0.0,14267815.086954659,1099707553.8747764,422.2238095238095,0,0.0,0.0,0.0,51035.0245429506,534541.6457981288
87,0.3016333333333333,0.17100925575990192,0.5140796498324953,0.21868406499839024,0.018355618806108535,0.008756051901453777,1.0,0.0,1.0,0.0,13961532.229350405,1099707553.8747764,422.2238095238095,0,0.0,0.0,0.0,50824.74154093154,534120.6546337795
88,0.3016333333333333,0.17100925575990192,0.5140796498324953,0.21868406499839024,0.018355618806108535,0.008756051901453777,1.0,0.0,1.0,0.0,13959918.244829396,1099707553.8747764,422.2238095238095,0,0.0,0.0,0.0,51251.223440273425,535149.4924950562
89,0.3016333333333333,0.17100925575990192,0.5140796498324953,0.21868406499839024,0.018355618806108535,0.008756051901453777,1.0,0.0,1.0,0.0,13957653.859557489,1099707553.8747764,422.2238095238095,0,0.0,0.0,0.0,51167.117045365485,535120.0695942906
90,0.30910000000000004,0.1742513701524324,0.5038008498829425,0.21984881907633408,0.015639835331141435,0.009070129380150085,1.0,0.0,1.0,0.0,13957653.859557489,1099707553.8747764,422.2238095238095,0,0.0,0.0,0.0,51404.97138420878,535597.7649025911
91,0.30910000000000004,0.1742513701524324,0.5038008498829425,0.21984881907633408,0.015639835331141435,0.009070129380150085,1.0,0.0,1.0,0.0,13955270.613513423,1098846186.873489,422.2238095238095,0,0.0,0.0,0.0,51141.76340224259,535200.8264898068
92,0.30910000000000004,0.1742513701524324,0.5038008498829425,0.21984881907633408,0.015639835331141435,0.009070129380150085,1.0,0.0,1.0,0.0,13954821.76338147,1098846186.873489,422.2238095238095,0,0.0,0.0,0.0,51472.9996954194,536089.2153838972
93,0.30910000000000004,0.1742513701524324,0.5038008498829425,0.21984881907633408,0.015639835331141435,0.009070129380150085,1.0,0.0,1.0,0.0,13951199.528906425,1098846186.873489,422.2238095238095,0,0.0,0.0,0.0,51173.07231287945,535579.237081292
94,0.30910000000000004,0.1742513701524324,0.5038008498829425,0.21984881907633408,0.015639835331141435,0.009070129380150085,1.0,0.0,1.0,0.0,13951199.528906425,1098678060.7599401,422.2238095238095,0,0.0,0.0,0.0,50986.18654057892,535482.7879652873
95,0.31810000000000005,0.17483093738428182,0.4898755917599194,0.2185931488818302,0.015681470727894296,0.009432389794602694,1.0,0.0,1.0,0.0,13951199.528906425,1098678060.7599401,422.2238095238095,0,0.0,0.0,0.0,50806.80277485339,535280.6104425619
96,0.31810000000000005,0.17483093738428182,0.4898755917599194,0.2185931488818302,0.015681470727894296,0.009432389794602694,1.0,0.0,1.0,0.0,13951199.528906425,1098678060.7599401,422.2238095238095,0,0.0,0.0,0.0,50673.60759627879,535047.4230581535
97,0.31810000000000005,0.17483093738428182,0.4898755917599194,0.2185931488818302,0.015681470727894296,0.009432389794602694,1.0,0.0,1.0,0.0,13951199.528906425,1098678060.7599401,422.2238095238095,0,0.0,0.0,0.0,50425.15983804241,534602.8579804787
98,0.31810000000000005,0.17483093738428182,0.4898755917599194,0.2185931488818302,0.015681470727894296,0.009432389794602694,1.0,0.0,1.0,0.0,13948993.11282802,1098678060.7599401,422.2238095238095,0,0.0,0.0,0.0,50576.2040683835,534990.9163746114
99,0.31810000000000005,0.17483093738428182,0.4898755917599194,0.2185931488818302,0.015681470727894296,0.009432389794602694,1.0,0.0,1.0,0.0,13948089.97601665,1098432766.4991229,422.2238095238095,0,0.0,0.0,0.0,50547.31613497224,534936.5494977721
100,0.32505,0.17571413100070618,0.4828262638440027,0.21616064171981614,0.017530873087810976,0.008967778161061837,1.0,0.0,1.0,0.0,13948089.97601665,1098432766.4991229,422.2238095238095,0,0.0,0.0,0.0,50871.606114984854,535647.868397636
101,0.32505,0.17571413100070618,0.4828262638440027,0.21616064171981614,0.017530873087810976,0.008967778161061837,1.0,0.0,1.0,0.0,13947714.99702305,1098432766.4991229,422.2238095238095,0,0.0,0.0,0.0,50479.159147203114,534869.825924138
102,0.32505,0.17571413100070618,0.4828262638440027,0.21616064171981614,0.017530873087810976,0.008967778161061837,1.0,0.0,1.0,0.0,13947714.99702305,1098432766.4991229,422.2238095238095,0,0.0,0.0,0.0,50410.18575387129,534909.2281311932
103,0.32505,0.17571413100070618,0.4828262638440027,0.21616064171981614,0.017530873087810976,0.008967778161061837,1.0,0.0,1.0,0.0,13946646.173164584,1098352669.465936,422.2238095238095,0,0.0,0.0,0.0,50224.080865086406,534678.1080605948
104,0.32505,0.17571413100070618,0.4828262638440027,0.21616064171981614,0.017530873087810976,0.008967778161061837,1.0,0.0,1.0,0.0,13945279.93444084,1098352669.465936,422.2238095238095,0,0.0,0.0,0.0,49817.200969417194,534018.1811292277
105,0.3304999999999999,0.17472020489914727,0.47655808470181343,0.21348265874442332,0.01648226837597792,0.011788257857753075,1.0,0.0,1.0,0.0,13945279.93444084,1098020259.5328798,422.2238095238095,0,0.0,0.0,0.0,49787.3137714911,533848.084491842
106,0.3304999999999999,0.17472020489914727,0.47655808470181343,0.21348265874442332,0.01648226837597792,0.011788257857753075,1.0,0.0,1.0,0.0,13945279.93444084,1098020259.5328798,422.2238095238095,0,0.0,0.0,0.0,49989.940364228205,534385.8074276488
107,0.3304999999999999,0.17472020489914727,0.47655808470181343,0.21348265874442332,0.01648226837597792,0.011788257857753075,1.0,0.0,1.0,0.0,13945279.93444084,1098020259.5328798,422.2238095238095,0,0.0,0.0,0.0,49846.410040082905,534291.812164651
