generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
10,0.036683333333333325,0.024676062399733786,0.85714777078923,0.13240015409032113,0.039390281341301916,0.012808558330591127,1.0,0.0,1.0,0.0,51070436.89940154,1390711327.7670016,467.83142857142855,0,0.0,0.0,0.0,634579.363734788,499090.5906509677
11,0.036683333333333325,0.024676062399733786,0.85714777078923,0.13240015409032113,0.039390281341301916,0.012808558330591127,1.0,0.0,1.0,0.0,51070436.89940154,1386878788.4709558,467.83142857142855,0,0.0,0.0,0.0,631947.1863834856,497112.2414219584
12,0.036683333333333325,0.024676062399733786,0.85714777078923,0.13240015409032113,0.039390281341301916,0.012808558330591127,1.0,0.0,1.0,0.0,49373961.06482356,1364607497.8113883,467.83142857142855,0,0.0,0.0,0.0,631357.0726088992,496437.0145401579
13,0.036683333333333325,0.024676062399733786,0.85714777078923,0.13240015409032113,0.039390281341301916,0.012808558330591127,1.0,0.0,1.0,0.0,49373961.06482356,1361381700.194133,467.83142857142855,0,0.0,0.0,0.0,627049.455714304,493104.08941363485
14,0.036683333333333325,0.024676062399733786,0.85714777078923,0.13240015409032113,0.039390281341301916,0.012808558330591127,1.0,0.0,1.0,0.0,48366615.668696046,1299373774.1393907,467.83142857142855,0,0.0,0.0,0.0,626946.2339966336,492612.0104564338
15,0.07871666666666667,0.03665121265236512,0.7056764678244183,0.12397212599773741,0.03367905115590268,0.008660200624175435,1.0,0.0,1.0,0.0,48217051.93851935,1275296937.662488,467.83142857142855,0,0.0,0.0,0.0,625088.211585108,490774.65348478564
16,0.07871666666666667,0.03665121265236512,0.7056764678244183,0.12397212599773741,0.03367905115590268,0.008660200624175435,1.0,0.0,1.0,0.0,48132517.049266554,1246569995.5261142,467.83142857142855,0,0.0,0.0,0.0,624384.2869559111,489717.9180787605
17,0.07871666666666667,0.03665121265236512,0.7056764678244183,0.12397212599773741,0.03367905115590268,0.008660200624175435,1.0,0.0,1.0,0.0,48132517.049266554,1246569995.5261142,467.83142857142855,0,0.0,0.0,0.0,623856.7139626902,489001.1486882426
18,0.07871666666666667,0.03665121265236512,0.7056764678244183,0.12397212599773741,0.03367905115590268,0.008660200624175435,1.0,0.0,1.0,0.0,48132517.049266554,1246569995.5261142,467.83142857142855,0,0.0,0.0,0.0,623318.897479932,488435.4299562735
19,0.07871666666666667,0.03665121265236512,0.7056764678244183,0.12397212599773741,0.03367905115590268,0.008660200624175435,1.0,0.0,1.0,0.0,47986585.596292704,1246569995.5261142,467.83142857142855,0,0.0,0.0,0.0,625089.0743137388,489539.15239194885
20,0.11925,0.04367774986573064,0.6018343090999976,0.11177862131610375,0.03587280486856607,0.010487352588704878,1.0,0.0,1.0,0.0,47902540.33501957,1246569995.5261142,467.83142857142855,0,0.0,0.0,0.0,623176.291935906,488065.6857616663
21,0.11925,0.04367774986573064,0.6018343090999976,0.11177862131610375,0.03587280486856607,0.010487352588704878,1.0,0.0,1.0,0.0,47902540.33501957,1242790499.6509254,467.83142857142855,0,0.0,0.0,0.0,620733.5377669476,486386.64483140875
22,0.11925,0.04367774986573064,0.6018343090999976,0.11177862131610375,0.03587280486856607,0.010487352588704878,1.0,0.0,1.0,0.0,46658458.53026227,1211703593.575488,467.83142857142855,0,0.0,0.0,0.0,617115.7887811747,483668.4936862736
