generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
31,0.0012666666666666666,0.006821208755703705,2.9271283481737576,1.2692484116866516,0.058065450039014095,0.04332901684608963,1.0,0.0,1.0,0.0,12450574.985809717,1117645493.4815252,460.77714285714285,0,0.0,0.0,0.0,0.0,587840.424006168
32,0.0012666666666666666,0.006821208755703705,2.9271283481737576,1.2692484116866516,0.058065450039014095,0.04332901684608963,1.0,0.0,1.0,0.0,12428606.40450925,1117645493.4815252,460.77714285714285,0,0.0,0.0,0.0,0.0,588032.4516709697
33,0.0012666666666666666,0.006821208755703705,2.9271283481737576,1.2692484116866516,0.058065450039014095,0.04332901684608963,1.0,0.0,1.0,0.0,12424094.53582109,1110930906.0634868,460.77714285714285,0,0.0,0.0,0.0,0.0,588217.7868576964
34,0.0012666666666666666,0.006821208755703705,2.9271283481737576,1.2692484116866516,0.058065450039014095,0.04332901684608963,1.0,0.0,1.0,0.0,12403360.151081342,1106880308.1223524,460.77714285714285,0,0.0,0.0,0.0,0.0,588304.3202244897
35,0.003033333333333333,0.009894386736371734,2.590791305753522,1.2133917356454946,0.044379821312214275,0.042315117981418196,1.0,0.0,1.0,0.0,12384912.18132072,1103484680.992603,460.77714285714285,0,0.0,0.0,0.0,0.0,588685.1965308374
36,0.003033333333333333,0.009894386736371734,2.590791305753522,1.2133917356454946,0.044379821312214275,0.042315117981418196,1.0,0.0,1.0,0.0,12384396.273436768,1100865911.0413663,460.77714285714285,0,0.0,0.0,0.0,0.0,588336.3527239487
37,0.003033333333333333,0.009894386736371734,2.590791305753522,1.2133917356454946,0.044379821312214275,0.042315117981418196,1.0,0.0,1.0,0.0,12382037.472548997,1100865911.0413663,460.77714285714285,0,0.0,0.0,0.0,0.0,589149.0250369548
38,0.003033333333333333,0.009894386736371734,2.590791305753522,1.2133917356454946,0.044379821312214275,0.042315117981418196,1.0,0.0,1.0,0.0,12365915.359997274,1099330804.671299,460.77714285714285,0,0.0,0.0,0.0,0.0,588742.8355517606
39,0.003033333333333333,0.009894386736371734,2.590791305753522,1.2133917356454946,0.044379821312214275,0.042315117981418196,1.0,0.0,1.0,0.0,12313754.778477084,1091369816.0315013,420.882619047619,0,0.0,0.0,0.0,0.0,589269.0472850988
40,0.007750000000000001,0.021192274535783078,2.3644870468911816,1.1690167184573956,0.0336917612671075,0.029217024150266457,1.0,0.0,1.0,0.0,12313754.778477084,1091369816.0315013,420.882619047619,0,0.0,0.0,0.0,0.0,589609.5328039764
41,0.007750000000000001,0.021192274535783078,2.3644870468911816,1.1690167184573956,0.0336917612671075,0.029217024150266457,1.0,0.0,1.0,0.0,12300713.712306494,1086379503.6124537,420.882619047619,0,0.0,0.0,0.0,0.0,588865.1543691719
42,0.007750000000000001,0.021192274535783078,2.3644870468911816,1.1690167184573956,0.0336917612671075,0.029217024150266457,1.0,0.0,1.0,0.0,12300713.712306494,1086379503.6124537,420.882619047619,0,0.0,0.0,0.0,0.0,589096.7186405101
43,0.007750000000000001,0.021192274535783078,2.3644870468911816,1.1690167184573956,0.0336917612671075,0.029217024150266457,1.0,0.0,1.0,0.0,12300713.712306494,1086379503.6124537,420.882619047619,0,0.0,0.0,0.0,0.0,588887.7057312635
44,0.007750000000000001,0.021192274535783078,2.3644870468911816,1.1690167184573956,0.0336917612671075,0.029217024150266457,1.0,0.0,1.0,0.0,12293960.279237788,1086379503.6124537,420.882619047619,0,0.0,0.0,0.0,0.0,588468.985023103
45,0.009866666666666668,0.027856756611078923,2.214046932563204,1.1087706982189018,0.03462323783022634,0.04061090558797981,1.0,0.0,1.0,0.0,12293960.279237788,1086379503.6124537,420.882619047619,0,0.0,0.0,0.0,0.0,588476.8921620994
46,0.009866666666666668,0.027856756611078923,2.214046932563204,1.1087706982189018,0.03462323783022634,0.04061090558797981,1.0,0.0,1.0,0.0,12293273.467802294,1084998996.3723612,420.882619047619,0,0.0,0.0,0.0,0.0,588269.4355134381
47,0.009866666666666668,0.027856756611078923,2.214046932563204,1.1087706982189018,0.03462323783022634,0.04061090558797981,1.0,0.0,1.0,0.0,12293273.467802294,1084998996.3723612,420.882619047619,0,0.0,0.0,0.0,0.0,587898.2805921112
48,0.009866666666666668,0.027856756611078923,2.214046932563204,1.1087706982189018,0.03462323783022634,0.04061090558797981,1.0,0.0,1.0,0.0,12293273.467802294,1084998996.3723612,420.882619047619,0,0.0,0.0,0.0,0.0,587577.3350533904
49,0.009866666666666668,0.027856756611078923,2.214046932563204,1.1087706982189018,0.03462323783022634,0.04061090558797981,1.0,0.0,1.0,0.0,12293273.467802294,1084998996.3723612,420.882619047619,0,0.0,0.0,0.0,0.0,587225.3444222377
