generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
10,0.0005,0.0013478377746103816,1.6806940613291421,0.3740401765003032,0.08537902979730871,0.0275617108631614,1.0,0.0,1.0,0.0,9859260.513989534,770165506.5712088,427.5888095238095,0,0.0,0.0,0.0,37766.957634170234,296793.45329846937
11,0.0005,0.0013478377746103816,1.6806940613291421,0.3740401765003032,0.08537902979730871,0.0275617108631614,1.0,0.0,1.0,0.0,9857497.332997104,770165506.5712088,427.5888095238095,0,0.0,0.0,0.0,37107.67274256684,298387.40353787
12,0.0005,0.0013478377746103816,1.6806940613291421,0.3740401765003032,0.08537902979730871,0.0275617108631614,1.0,0.0,1.0,0.0,9786723.067833157,745962391.0748222,427.5888095238095,0,0.0,0.0,0.0,36163.4838896699,298865.31424908474
13,0.0005,0.0013478377746103816,1.6806940613291421,0.3740401765003032,0.08537902979730871,0.0275617108631614,1.0,0.0,1.0,0.0,9590957.785899447,745962391.0748222,427.5888095238095,0,0.0,0.0,0.0,35528.205244379715,300312.0487218872
14,0.0005,0.0013478377746103816,1.6806940613291421,0.3740401765003032,0.08537902979730871,0.0275617108631614,1.0,0.0,1.0,0.0,9301096.259580353,744451611.6608005,427.5888095238095,0,0.0,0.0,0.0,34672.4299381398,300369.94470497203
15,0.00961666666666667,0.014171969595727415,1.291464119653296,0.34674845949809263,0.08490376585121479,0.041869769270945933,1.0,0.0,1.0,0.0,9301096.259580353,730845715.3388551,427.5888095238095,0,0.0,0.0,0.0,34069.205818728966,301051.67128977657
16,0.00961666666666667,0.014171969595727415,1.291464119653296,0.34674845949809263,0.08490376585121479,0.041869769270945933,1.0,0.0,1.0,0.0,9202020.101978548,722540633.3409086,421.33595238095234,0,0.0,0.0,0.0,34031.00106855067,303791.7893667668
17,0.00961666666666667,0.014171969595727415,1.291464119653296,0.34674845949809263,0.08490376585121479,0.041869769270945933,1.0,0.0,1.0,0.0,9135903.642738206,710141316.7935163,421.33595238095234,0,0.0,0.0,0.0,33843.9557276243,304503.03547830874
18,0.00961666666666667,0.014171969595727415,1.291464119653296,0.34674845949809263,0.08490376585121479,0.041869769270945933,1.0,0.0,1.0,0.0,9135903.642738206,701398868.9891961,421.33595238095234,0,0.0,0.0,0.0,33217.07430360457,304342.7616059684
19,0.00961666666666667,0.014171969595727415,1.291464119653296,0.34674845949809263,0.08490376585121479,0.041869769270945933,1.0,0.0,1.0,0.0,9135903.642738206,701398868.9891961,421.33595238095234,0,0.0,0.0,0.0,32731.415206529877,304087.69877443847
20,0.052050000000000006,0.07261030115165021,1.010079330902917,0.37878694329517437,0.06503578767305275,0.02037348060304264,1.0,0.0,1.0,0.0,9108686.144400101,691941838.3832941,421.33595238095234,0,0.0,0.0,0.0,32247.992554292447,305088.903155391
21,0.052050000000000006,0.07261030115165021,1.010079330902917,0.37878694329517437,0.06503578767305275,0.02037348060304264,1.0,0.0,1.0,0.0,9064913.172701892,687551071.3806767,421.33595238095234,0,0.0,0.0,0.0,31867.706553174616,306197.5524402186
22,0.052050000000000006,0.07261030115165021,1.010079330902917,0.37878694329517437,0.06503578767305275,0.02037348060304264,1.0,0.0,1.0,0.0,8857906.773290992,684893638.9601825,421.33595238095234,0,0.0,0.0,0.0,31176.591151143228,305364.6493627081
23,0.052050000000000006,0.07261030115165021,1.010079330902917,0.37878694329517437,0.06503578767305275,0.02037348060304264,1.0,0.0,1.0,0.0,8857906.773290992,684516282.6181166,421.33595238095234,0,0.0,0.0,0.0,30810.95711270409,305642.111690021
24,0.052050000000000006,0.07261030115165021,1.010079330902917,0.37878694329517437,0.06503578767305275,0.02037348060304264,1.0,0.0,1.0,0.0,8840100.47109977,681388882.2899022,421.33595238095234,0,0.0,0.0,0.0,30391.2923194899,305264.8435201003
25,0.09774999999999999,0.10780257804585813,0.8474171445684049,0.3735238618369284,0.056111690512174454,0.021551869392251514,1.0,0.0,1.0,0.0,8800734.492709158,673468077.973929,421.33595238095234,0,0.0,0.0,0.0,30158.352531645978,305421.34927294834
26,0.09774999999999999,0.10780257804585813,0.8474171445684049,0.3735238618369284,0.056111690512174454,0.021551869392251514,1.0,0.0,1.0,0.0,8800734.492709158,673468077.973929,421.33595238095234,0,0.0,0.0,0.0,30378.466245684536,306995.4535547613
27,0.09774999999999999,0.10780257804585813,0.8474171445684049,0.3735238618369284,0.056111690512174454,0.021551869392251514,1.0,0.0,1.0,0.0,8800734.492709158,672752055.0889612,421.33595238095234,0,0.0,0.0,0.0,30122.32251984014,307487.0353368126
28,0.09774999999999999,0.10780257804585813,0.8474171445684049,0.3735238618369284,0.056111690512174454,0.021551869392251514,1.0,0.0,1.0,0.0,8800734.492709158,672752055.0889612,421.33595238095234,0,0.0,0.0,0.0,29724.916369622344,307007.3095851807
29,0.09774999999999999,0.10780257804585813,0.8474171445684049,0.3735238618369284,0.056111690512174454,0.021551869392251514,1.0,0.0,1.0,0.0,8792202.500092769,672752055.0889612,421.33595238095234,0,0.0,0.0,0.0,29944.788464852656,307948.7854374613
30,0.14726666666666668,0.1367519490009395,0.7031014598485171,0.3507875382095718,0.06464685341555054,0.07206404089730727,1.0,0.0,1.0,0.0,8767156.759031445,671876535.6830474,421.33595238095234,0,0.0,0.0,0.0,29868.723754053095,308355.73652336915
31,0.14726666666666668,0.1367519490009395,0.7031014598485171,0.3507875382095718,0.06464685341555054,0.07206404089730727,1.0,0.0,1.0,0.0,8509871.836859696,671876535.6830474,419.4371428571428,0,0.0,0.0,0.0,29918.43524040003,309200.7382252018
32,0.14726666666666668,0.1367519490009395,0.7031014598485171,0.3507875382095718,0.06464685341555054,0.07206404089730727,1.0,0.0,1.0,0.0,8497279.113356546,670545567.9782608,419.4371428571428,0,0.0,0.0,0.0,29888.512786261446,310014.0413686292
33,0.14726666666666668,0.1367519490009395,0.7031014598485171,0.3507875382095718,0.06464685341555054,0.07206404089730727,1.0,0.0,1.0,0.0,8497279.113356546,669038663.9712347,419.4371428571428,0,0.0,0.0,0.0,29614.74596989474,309481.80067696783
34,0.14726666666666668,0.1367519490009395,0.7031014598485171,0.3507875382095718,0.06464685341555054,0.07206404089730727,1.0,0.0,1.0,0.0,8497279.113356546,669038663.9712347,419.4371428571428,0,0.0,0.0,0.0,29251.778622718353,309705.37527801347
35,0.2005166666666667,0.14592734969459595,0.5965870182788168,0.3400696686324384,0.04456905371206736,0.026162509788456675,1.0,0.0,1.0,0.0,8485020.054163093,669038663.9712347,419.4371428571428,0,0.0,0.0,0.0,29187.98400209489,310382.0406307365
36,0.2005166666666667,0.14592734969459595,0.5965870182788168,0.3400696686324384,0.04456905371206736,0.026162509788456675,1.0,0.0,1.0,0.0,8468802.111726498,669038663.9712347,419.4371428571428,0,0.0,0.0,0.0,29242.089806480417,310905.0883890912
37,0.2005166666666667,0.14592734969459595,0.5965870182788168,0.3400696686324384,0.04456905371206736,0.026162509788456675,1.0,0.0,1.0,0.0,8468802.111726498,669038663.9712347,419.4371428571428,0,0.0,0.0,0.0,28866.069997000486,310488.94382824056
38,0.2005166666666667,0.14592734969459595,0.5965870182788168,0.3400696686324384,0.04456905371206736,0.026162509788456675,1.0,0.0,1.0,0.0,8468802.111726498,668713717.804278,419.4371428571428,0,0.0,0.0,0.0,28521.98845133413,310099.7155499618
39,0.2005166666666667,0.14592734969459595,0.5965870182788168,0.3400696686324384,0.04456905371206736,0.026162509788456675,1.0,0.0,1.0,0.0,8460465.39054838,668713717.804278,419.4371428571428,0,0.0,0.0,0.0,28976.895764646248,311143.58793118485
40,0.2388833333333333,0.15698490815644955,0.540161414944013,0.3231165583045705,0.04993428808935898,0.044823771194966035,1.0,0.0,1.0,0.0,8418236.732516916,668288921.6433927,419.4371428571428,0,0.0,0.0,0.0,29027.465171046748,311448.7614614403
41,0.2388833333333333,0.15698490815644955,0.540161414944013,0.3231165583045705,0.04993428808935898,0.044823771194966035,1.0,0.0,1.0,0.0,8368138.670187832,667284512.6999999,419.4371428571428,0,0.0,0.0,0.0,28598.02278256282,311065.37224808784
42,0.2388833333333333,0.15698490815644955,0.540161414944013,0.3231165583045705,0.04993428808935898,0.044823771194966035,1.0,0.0,1.0,0.0,8364242.156607125,667284512.6999999,419.4371428571428,0,0.0,0.0,0.0,28585.18445781145,311208.6370277181
43,0.2388833333333333,0.15698490815644955,0.540161414944013,0.3231165583045705,0.04993428808935898,0.044823771194966035,1.0,0.0,1.0,0.0,8361107.172882236,667284512.6999999,419.4371428571428,0,0.0,0.0,0.0,28227.83409276784,310971.4344952645
44,0.2388833333333333,0.15698490815644955,0.540161414944013,0.3231165583045705,0.04993428808935898,0.044823771194966035,1.0,0.0,1.0,0.0,8361107.172882236,667284512.6999999,419.4371428571428,0,0.0,0.0,0.0,27827.880900926688,310465.868875945
45,0.27268333333333333,0.1653126070678082,0.4880427174678777,0.3105390625003774,0.03057630738547891,0.018556976958405826,1.0,0.0,1.0,0.0,8358005.557048903,667284512.6999999,419.4371428571428,0,0.0,0.0,0.0,27699.068949709428,310482.612165561
46,0.27268333333333333,0.1653126070678082,0.4880427174678777,0.3105390625003774,0.03057630738547891,0.018556976958405826,1.0,0.0,1.0,0.0,8314168.88354975,666706379.7325468,419.4371428571428,0,0.0,0.0,0.0,28103.044556210276,311587.72400704346
47,0.27268333333333333,0.1653126070678082,0.4880427174678777,0.3105390625003774,0.03057630738547891,0.018556976958405826,1.0,0.0,1.0,0.0,8314168.88354975,666097472.6999999,419.4371428571428,0,0.0,0.0,0.0,27757.71545342136,311179.66787896975
48,0.27268333333333333,0.1653126070678082,0.4880427174678777,0.3105390625003774,0.03057630738547891,0.018556976958405826,1.0,0.0,1.0,0.0,8313463.880625824,666096908.4999999,419.4371428571428,0,0.0,0.0,0.0,27679.808983908675,311071.6584083962
49,0.27268333333333333,0.1653126070678082,0.4880427174678777,0.3105390625003774,0.03057630738547891,0.018556976958405826,1.0,0.0,1.0,0.0,8313463.880625824,666096908.4999999,419.4371428571428,0,0.0,0.0,0.0,27606.337518484732,311119.71559468034
50,0.2976166666666666,0.16672270807808065,0.44368374273305483,0.2822296081982488,0.03255534574648675,0.021480980026057063,1.0,0.0,1.0,0.0,8313463.880625824,663118368.5555555,419.4371428571428,0,0.0,0.0,0.0,27209.500137502375,310647.1987536641
51,0.2976166666666666,0.16672270807808065,0.44368374273305483,0.2822296081982488,0.03255534574648675,0.021480980026057063,1.0,0.0,1.0,0.0,8312226.34729249,663118368.5555555,419.4371428571428,0,0.0,0.0,0.0,26889.63102977402,310222.16984910966
52,0.2976166666666666,0.16672270807808065,0.44368374273305483,0.2822296081982488,0.03255534574648675,0.021480980026057063,1.0,0.0,1.0,0.0,8312226.34729249,663118368.5555555,419.4371428571428,0,0.0,0.0,0.0,26759.74112556216,310193.8893137731
53,0.2976166666666666,0.16672270807808065,0.44368374273305483,0.2822296081982488,0.03255534574648675,0.021480980026057063,1.0,0.0,1.0,0.0,8312226.34729249,663118368.5555555,419.4371428571428,0,0.0,0.0,0.0,26610.76890249988,309906.7287645634
54,0.2976166666666666,0.16672270807808065,0.44368374273305483,0.2822296081982488,0.03255534574648675,0.021480980026057063,1.0,0.0,1.0,0.0,8312226.34729249,663118368.5555555,419.4371428571428,0,0.0,0.0,0.0,26199.765618793033,309243.9171472607
55,0.31808333333333333,0.16401722893918458,0.4120616959450551,0.2605558656937245,0.03307997788451352,0.022031342933904925,1.0,0.0,1.0,0.0,8312226.34729249,663118368.5555555,419.4371428571428,0,0.0,0.0,0.0,26071.800746792494,309438.59201806586
56,0.31808333333333333,0.16401722893918458,0.4120616959450551,0.2605558656937245,0.03307997788451352,0.022031342933904925,1.0,0.0,1.0,0.0,8308062.758189222,662976311.0796295,419.4371428571428,0,0.0,0.0,0.0,26482.772698066456,310559.72161490953
57,0.31808333333333333,0.16401722893918458,0.4120616959450551,0.2605558656937245,0.03307997788451352,0.022031342933904925,1.0,0.0,1.0,0.0,8308062.758189222,662857835.816358,419.4371428571428,0,0.0,0.0,0.0,26420.504158426185,310619.4760643306
58,0.31808333333333333,0.16401722893918458,0.4120616959450551,0.2605558656937245,0.03307997788451352,0.022031342933904925,1.0,0.0,1.0,0.0,8304067.272881492,659340249.7155725,419.4371428571428,0,0.0,0.0,0.0,26241.23913230818,310336.539645321
59,0.31808333333333333,0.16401722893918458,0.4120616959450551,0.2605558656937245,0.03307997788451352,0.022031342933904925,1.0,0.0,1.0,0.0,8304067.272881492,659340249.7155725,419.4371428571428,0,0.0,0.0,0.0,26159.858894110388,310398.2660822311
60,0.3335666666666666,0.16705337137839776,0.3939062479939267,0.2467446873492975,0.030592683546911813,0.022248821604274452,1.0,0.0,1.0,0.0,8304067.272881492,659340249.7155725,419.4371428571428,0,0.0,0.0,0.0,26280.92462133896,310759.8837911354
61,0.3335666666666666,0.16705337137839776,0.3939062479939267,0.2467446873492975,0.030592683546911813,0.022248821604274452,1.0,0.0,1.0,0.0,8304067.272881492,659340249.7155725,419.4371428571428,0,0.0,0.0,0.0,26173.796368387433,310772.0288255273
62,0.3335666666666666,0.16705337137839776,0.3939062479939267,0.2467446873492975,0.030592683546911813,0.022248821604274452,1.0,0.0,1.0,0.0,8304067.272881492,659340249.7155725,419.4371428571428,0,0.0,0.0,0.0,26611.01724385423,311903.26498788584
63,0.3335666666666666,0.16705337137839776,0.3939062479939267,0.2467446873492975,0.030592683546911813,0.022248821604274452,1.0,0.0,1.0,0.0,8304067.272881492,658583972.5620216,419.4371428571428,0,0.0,0.0,0.0,26432.34239500647,311795.65322582336
64,0.3335666666666666,0.16705337137839776,0.3939062479939267,0.2467446873492975,0.030592683546911813,0.022248821604274452,1.0,0.0,1.0,0.0,8304067.272881492,658583972.5620216,419.4371428571428,0,0.0,0.0,0.0,26412.871533677007,311617.7874298023
65,0.34853333333333325,0.16748283162428587,0.37740439095218264,0.241949391869189,0.023594637344121417,0.01142037424526024,1.0,0.0,1.0,0.0,8304067.272881492,658583972.5620216,419.4371428571428,0,0.0,0.0,0.0,26297.60802732563,311404.96171315643
66,0.34853333333333325,0.16748283162428587,0.37740439095218264,0.241949391869189,0.023594637344121417,0.01142037424526024,1.0,0.0,1.0,0.0,8296031.9883403955,658483076.3183514,419.4371428571428,0,0.0,0.0,0.0,26299.88469434838,311609.4047878626
67,0.34853333333333325,0.16748283162428587,0.37740439095218264,0.241949391869189,0.023594637344121417,0.01142037424526024,1.0,0.0,1.0,0.0,8296031.9883403955,654048380.1010674,419.4371428571428,0,0.0,0.0,0.0,25898.321339002578,310738.06701962114
68,0.34853333333333325,0.16748283162428587,0.37740439095218264,0.241949391869189,0.023594637344121417,0.01142037424526024,1.0,0.0,1.0,0.0,8291059.866468614,654048380.1010674,419.4371428571428,0,0.0,0.0,0.0,26257.970808413018,311588.3034411454
69,0.34853333333333325,0.16748283162428587,0.37740439095218264,0.241949391869189,0.023594637344121417,0.01142037424526024,1.0,0.0,1.0,0.0,8291059.866468614,654048380.1010674,419.4371428571428,0,0.0,0.0,0.0,26548.53236315169,312378.39862775465
70,0.3590333333333333,0.1669566277676797,0.3674150525949782,0.23997299125217866,0.0247169109338323,0.014759120955706553,1.0,0.0,1.0,0.0,8291059.866468614,653820602.5626436,419.4371428571428,0,0.0,0.0,0.0,26174.23001483966,311675.9336369647
71,0.3590333333333333,0.1669566277676797,0.3674150525949782,0.23997299125217866,0.0247169109338323,0.014759120955706553,1.0,0.0,1.0,0.0,8291059.866468614,653806793.3417532,419.4371428571428,0,0.0,0.0,0.0,25929.142206230594,311208.4255803086
72,0.3590333333333333,0.1669566277676797,0.3674150525949782,0.23997299125217866,0.0247169109338323,0.014759120955706553,1.0,0.0,1.0,0.0,8287930.650447654,652713970.1632152,419.4371428571428,0,0.0,0.0,0.0,26007.014164092463,311378.4456492346
73,0.3590333333333333,0.1669566277676797,0.3674150525949782,0.23997299125217866,0.0247169109338323,0.014759120955706553,1.0,0.0,1.0,0.0,8287930.650447654,652713970.1632152,419.4371428571428,0,0.0,0.0,0.0,25962.2694175725,311513.7420317231
74,0.3590333333333333,0.1669566277676797,0.3674150525949782,0.23997299125217866,0.0247169109338323,0.014759120955706553,1.0,0.0,1.0,0.0,8287339.796430186,652713970.1632152,419.4371428571428,0,0.0,0.0,0.0,25695.78955556611,310865.23823294893
75,0.36943333333333334,0.1667256095771999,0.3535981419554793,0.22884371742260057,0.021380460431132706,0.010728752457229178,1.0,0.0,1.0,0.0,8287339.796430186,652713970.1632152,419.4371428571428,0,0.0,0.0,0.0,25678.769135472896,310848.6624724927
76,0.36943333333333334,0.1667256095771999,0.3535981419554793,0.22884371742260057,0.021380460431132706,0.010728752457229178,1.0,0.0,1.0,0.0,8287140.348916853,652713970.1632152,419.4371428571428,0,0.0,0.0,0.0,25688.87442421294,311023.2506175824
77,0.36943333333333334,0.1667256095771999,0.3535981419554793,0.22884371742260057,0.021380460431132706,0.010728752457229178,1.0,0.0,1.0,0.0,8287140.348916853,651720023.9861175,419.4371428571428,0,0.0,0.0,0.0,25449.711938300243,310766.1902502528
78,0.36943333333333334,0.1667256095771999,0.3535981419554793,0.22884371742260057,0.021380460431132706,0.010728752457229178,1.0,0.0,1.0,0.0,8287140.348916853,651200096.0052029,419.4371428571428,0,0.0,0.0,0.0,25334.393349708058,310801.1112529218
79,0.36943333333333334,0.1667256095771999,0.3535981419554793,0.22884371742260057,0.021380460431132706,0.010728752457229178,1.0,0.0,1.0,0.0,8287140.348916853,650662674.1876692,419.4371428571428,0,0.0,0.0,0.0,25593.630519592487,311461.1409124326
80,0.3778666666666668,0.16537683903403427,0.34387958891071974,0.22139990167212661,0.02390499704518675,0.014328179205252681,1.0,0.0,1.0,0.0,8287140.348916853,650662674.1876692,419.4371428571428,0,0.0,0.0,0.0,25602.909109770208,311647.3427633093
81,0.3778666666666668,0.16537683903403427,0.34387958891071974,0.22139990167212661,0.02390499704518675,0.014328179205252681,1.0,0.0,1.0,0.0,8286482.464307852,650662674.1876692,419.4371428571428,0,0.0,0.0,0.0,26001.950524386808,312473.0049408692
82,0.3778666666666668,0.16537683903403427,0.34387958891071974,0.22139990167212661,0.02390499704518675,0.014328179205252681,1.0,0.0,1.0,0.0,8286482.464307852,650662674.1876692,419.4371428571428,0,0.0,0.0,0.0,26064.065012360577,312613.2544882738
83,0.3778666666666668,0.16537683903403427,0.34387958891071974,0.22139990167212661,0.02390499704518675,0.014328179205252681,1.0,0.0,1.0,0.0,8286482.464307852,650248042.3970654,419.4371428571428,0,0.0,0.0,0.0,25931.019340821887,312453.4648560456
84,0.3778666666666668,0.16537683903403427,0.34387958891071974,0.22139990167212661,0.02390499704518675,0.014328179205252681,1.0,0.0,1.0,0.0,8254966.84691477,648874154.5210862,419.4371428571428,0,0.0,0.0,0.0,25752.61489978947,312181.0944615653
85,0.38378333333333325,0.16546498538630125,0.3364116114882915,0.21415192889330328,0.021235754365721022,0.012494931146855662,1.0,0.0,1.0,0.0,8253963.4322163295,648150876.2694023,419.4371428571428,0,0.0,0.0,0.0,25866.102013222535,312535.89475710096
86,0.38378333333333325,0.16546498538630125,0.3364116114882915,0.21415192889330328,0.021235754365721022,0.012494931146855662,1.0,0.0,1.0,0.0,8253963.4322163295,648150876.2694023,419.4371428571428,0,0.0,0.0,0.0,25608.685303402213,311857.4708835822
87,0.38378333333333325,0.16546498538630125,0.3364116114882915,0.21415192889330328,0.021235754365721022,0.012494931146855662,1.0,0.0,1.0,0.0,8253963.4322163295,647742333.0363196,419.4371428571428,0,0.0,0.0,0.0,25374.11432865059,311506.8047806108
88,0.38378333333333325,0.16546498538630125,0.3364116114882915,0.21415192889330328,0.021235754365721022,0.012494931146855662,1.0,0.0,1.0,0.0,8253065.004126308,647742333.0363196,419.4371428571428,0,0.0,0.0,0.0,25345.39644281709,311617.37918475486
89,0.38378333333333325,0.16546498538630125,0.3364116114882915,0.21415192889330328,0.021235754365721022,0.012494931146855662,1.0,0.0,1.0,0.0,8253065.004126308,647742333.0363196,419.4371428571428,0,0.0,0.0,0.0,25412.341561764984,311885.35205228877
90,0.38860000000000006,0.16440343670373803,0.330820629433091,0.20839611138493458,0.025241454322609862,0.01974076958377139,1.0,0.0,1.0,0.0,8253065.004126308,647742333.0363196,419.4371428571428,0,0.0,0.0,0.0,25480.31056085316,312202.8484893659
91,0.38860000000000006,0.16440343670373803,0.330820629433091,0.20839611138493458,0.025241454322609862,0.01974076958377139,1.0,0.0,1.0,0.0,8253065.004126308,647742333.0363196,419.4371428571428,0,0.0,0.0,0.0,25571.055537884742,312553.0249365434
92,0.38860000000000006,0.16440343670373803,0.330820629433091,0.20839611138493458,0.025241454322609862,0.01974076958377139,1.0,0.0,1.0,0.0,8253065.004126308,647401880.342084,419.4371428571428,0,0.0,0.0,0.0,25608.69422852204,312701.1086138554
93,0.38860000000000006,0.16440343670373803,0.330820629433091,0.20839611138493458,0.025241454322609862,0.01974076958377139,1.0,0.0,1.0,0.0,8253065.004126308,646994126.2635545,419.4371428571428,0,0.0,0.0,0.0,25493.19459602894,312584.74151524756
94,0.38860000000000006,0.16440343670373803,0.330820629433091,0.20839611138493458,0.025241454322609862,0.01974076958377139,1.0,0.0,1.0,0.0,8251351.667384621,646994126.2635545,419.4371428571428,0,0.0,0.0,0.0,25409.33232649257,312472.1641940936
95,0.3931333333333333,0.16347226744075652,0.32537434459693876,0.20397783780862166,0.02415237835198531,0.01675470189647473,1.0,0.0,1.0,0.0,8249329.403149629,646949406.1981131,419.4371428571428,0,0.0,0.0,0.0,25390.447607428356,312526.88966371655
96,0.3931333333333333,0.16347226744075652,0.32537434459693876,0.20397783780862166,0.02415237835198531,0.01675470189647473,1.0,0.0,1.0,0.0,8249329.403149629,646303582.8435947,419.4371428571428,0,0.0,0.0,0.0,25321.475195428826,312472.18879434874
97,0.3931333333333333,0.16347226744075652,0.32537434459693876,0.20397783780862166,0.02415237835198531,0.01675470189647473,1.0,0.0,1.0,0.0,8249219.982332634,646303582.8435947,419.4371428571428,0,0.0,0.0,0.0,25271.47131292953,312473.3124167414
98,0.3931333333333333,0.16347226744075652,0.32537434459693876,0.20397783780862166,0.02415237835198531,0.01675470189647473,1.0,0.0,1.0,0.0,8249219.982332634,645619300.693572,419.4371428571428,0,0.0,0.0,0.0,25276.35430086529,312615.2395679812
99,0.3931333333333333,0.16347226744075652,0.32537434459693876,0.20397783780862166,0.02415237835198531,0.01675470189647473,1.0,0.0,1.0,0.0,8248431.762075202,645619300.693572,419.4371428571428,0,0.0,0.0,0.0,25249.339126902472,312660.4298629705
100,0.39845,0.16296744818112194,0.3205550292254525,0.20330936565301977,0.022454055432808713,0.019245744677890177,1.0,0.0,1.0,0.0,8248431.762075202,645606415.9279766,419.4371428571428,0,0.0,0.0,0.0,25284.806665507553,312821.39354780514
101,0.39845,0.16296744818112194,0.3205550292254525,0.20330936565301977,0.022454055432808713,0.019245744677890177,1.0,0.0,1.0,0.0,8248431.762075202,644788208.7092946,419.4371428571428,0,0.0,0.0,0.0,25243.70328887206,312750.7537496343
102,0.39845,0.16296744818112194,0.3205550292254525,0.20330936565301977,0.022454055432808713,0.019245744677890177,1.0,0.0,1.0,0.0,8248203.988527341,644770730.6361877,419.4371428571428,0,0.0,0.0,0.0,25297.59419460526,312875.2847194143
103,0.39845,0.16296744818112194,0.3205550292254525,0.20330936565301977,0.022454055432808713,0.019245744677890177,1.0,0.0,1.0,0.0,8248203.988527341,644770730.6361877,419.4371428571428,0,0.0,0.0,0.0,25364.067507220523,313027.0860067179
104,0.39845,0.16296744818112194,0.3205550292254525,0.20330936565301977,0.022454055432808713,0.019245744677890177,1.0,0.0,1.0,0.0,8247823.652569076,644770730.6361877,419.4371428571428,0,0.0,0.0,0.0,25339.88137097062,312963.1572260037
105,0.4008833333333334,0.16349529469953833,0.3181343282508516,0.20338342681080657,0.027933967479835422,0.02458538600998178,1.0,0.0,1.0,0.0,8247413.651086929,644770730.6361877,419.4371428571428,0,0.0,0.0,0.0,25326.468229945625,312942.9620077025
106,0.4008833333333334,0.16349529469953833,0.3181343282508516,0.20338342681080657,0.027933967479835422,0.02458538600998178,1.0,0.0,1.0,0.0,8247413.651086929,644770730.6361877,419.4371428571428,0,0.0,0.0,0.0,25442.048032483315,313199.83648333343
107,0.4008833333333334,0.16349529469953833,0.3181343282508516,0.20338342681080657,0.027933967479835422,0.02458538600998178,1.0,0.0,1.0,0.0,8247413.651086929,644770730.6361877,419.4371428571428,0,0.0,0.0,0.0,25377.84043717288,313086.46033937205
