generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
0,0.0,0.0,5.87681080906781,0.452367123531673,0.19920294901177824,0.06383256568152736,0.20560000000000012,0.0771256982680438,0.20560000000000012,0.0771256982680438,10234363.700226055,1211453170.5780675,466.14214285714286,0,0.0,0.0,873.0466146090761,0.0,193675.1417997383
1,0.0,0.0,5.87681080906781,0.452367123531673,0.19920294901177824,0.06383256568152736,0.628,0.19626105064428856,0.628,0.19626105064428856,9497420.027960796,1076061963.335167,444.1271428571428,0,0.0,0.0,36.018213166556,0.0,273292.4282171688
2,0.0,0.0,5.87681080906781,0.452367123531673,0.19920294901177824,0.06383256568152736,0.9872,0.04570514194267422,0.9872,0.04570514194267422,9452002.98684391,1055096168.2273644,444.1271428571428,0,0.0,0.0,0.24427061861666646,0.0,287954.1151460797
3,0.0,0.0,5.87681080906781,0.452367123531673,0.19920294901177824,0.06383256568152736,1.0,0.0,1.0,0.0,8621484.878746811,890561169.7197264,444.1271428571428,0,0.0,0.0,0.0,0.0,293307.8017905007
4,0.0,0.0,5.87681080906781,0.452367123531673,0.19920294901177824,0.06383256568152736,1.0,0.0,1.0,0.0,8536976.090150645,883744177.9184289,429.7254761904762,0,0.0,0.0,0.0,0.0,298353.80140890746
5,0.0,0.0,2.9716664579134764,0.3560813155482266,0.088266027968773,0.033496757557312636,1.0,0.0,1.0,0.0,8536976.090150645,883744177.9184289,429.7254761904762,0,0.0,0.0,0.0,0.0,302380.77634475153
6,0.0,0.0,2.9716664579134764,0.3560813155482266,0.088266027968773,0.033496757557312636,1.0,0.0,1.0,0.0,8405167.644869627,881698595.7163628,429.7254761904762,0,0.0,0.0,0.0,0.0,307782.29364297015
7,0.0,0.0,2.9716664579134764,0.3560813155482266,0.088266027968773,0.033496757557312636,1.0,0.0,1.0,0.0,8300092.588645084,828088583.7769624,429.7254761904762,0,0.0,0.0,0.0,0.0,309938.90325486223
8,0.0,0.0,2.9716664579134764,0.3560813155482266,0.088266027968773,0.033496757557312636,1.0,0.0,1.0,0.0,8099618.457223834,803031211.9609208,421.33595238095234,0,0.0,0.0,0.0,0.0,313529.07498012745
9,0.0,0.0,2.9716664579134764,0.3560813155482266,0.088266027968773,0.033496757557312636,1.0,0.0,1.0,0.0,8072592.285561775,797446150.4602944,421.33595238095234,0,0.0,0.0,0.0,0.0,315822.2542666907
10,0.0008166666666666667,0.0030013422923011557,1.831962147349976,0.34300382206535973,0.0719305918274839,0.024342878752591945,1.0,0.0,1.0,0.0,7942948.029745193,784159381.223639,421.33595238095234,0,0.0,0.0,0.0,0.0,318659.9876725283
11,0.0008166666666666667,0.0030013422923011557,1.831962147349976,0.34300382206535973,0.0719305918274839,0.024342878752591945,1.0,0.0,1.0,0.0,7942948.029745193,776921273.9286064,421.33595238095234,0,0.0,0.0,0.0,0.0,318718.5043924794
12,0.0008166666666666667,0.0030013422923011557,1.831962147349976,0.34300382206535973,0.0719305918274839,0.024342878752591945,1.0,0.0,1.0,0.0,7942948.029745193,776921273.9286064,421.33595238095234,0,0.0,0.0,0.0,0.0,320555.1847832223
13,0.0008166666666666667,0.0030013422923011557,1.831962147349976,0.34300382206535973,0.0719305918274839,0.024342878752591945,1.0,0.0,1.0,0.0,7730930.3158529345,726726383.7184318,421.33595238095234,0,0.0,0.0,0.0,0.0,322676.9860458392
14,0.0008166666666666667,0.0030013422923011557,1.831962147349976,0.34300382206535973,0.0719305918274839,0.024342878752591945,1.0,0.0,1.0,0.0,7719655.218070677,726726383.7184318,421.33595238095234,0,0.0,0.0,0.0,0.0,323334.7154604834
15,0.014933333333333335,0.020827359143417316,1.2864998369904341,0.3357005093582961,0.0742931472654449,0.07803746549904245,1.0,0.0,1.0,0.0,7716814.350818032,726062236.9155525,421.33595238095234,0,0.0,0.0,0.0,0.0,325774.0215044016
16,0.014933333333333335,0.020827359143417316,1.2864998369904341,0.3357005093582961,0.0742931472654449,0.07803746549904245,1.0,0.0,1.0,0.0,7636212.278835551,713901600.1130737,421.33595238095234,0,0.0,0.0,0.0,0.0,325027.0175138048
17,0.014933333333333335,0.020827359143417316,1.2864998369904341,0.3357005093582961,0.0742931472654449,0.07803746549904245,1.0,0.0,1.0,0.0,7582926.751200067,697661409.5682707,421.33595238095234,0,0.0,0.0,0.0,0.0,327711.9291658072
18,0.014933333333333335,0.020827359143417316,1.2864998369904341,0.3357005093582961,0.0742931472654449,0.07803746549904245,1.0,0.0,1.0,0.0,7582926.751200067,697661409.5682707,421.33595238095234,0,0.0,0.0,0.0,0.0,329112.91911901237
19,0.014933333333333335,0.020827359143417316,1.2864998369904341,0.3357005093582961,0.0742931472654449,0.07803746549904245,1.0,0.0,1.0,0.0,7582926.751200067,697661409.5682707,421.33595238095234,0,0.0,0.0,0.0,0.0,330900.0407578452
20,0.04584999999999998,0.051012604651530326,1.004198339618686,0.2918531090474309,0.08493999354629914,0.12801604504067673,1.0,0.0,1.0,0.0,7559745.658135411,686259940.5053895,421.33595238095234,0,0.0,0.0,0.0,0.0,330303.2568285859
21,0.04584999999999998,0.051012604651530326,1.004198339618686,0.2918531090474309,0.08493999354629914,0.12801604504067673,1.0,0.0,1.0,0.0,7556069.141913109,686259940.5053895,421.33595238095234,0,0.0,0.0,0.0,0.0,333122.94932479516
22,0.04584999999999998,0.051012604651530326,1.004198339618686,0.2918531090474309,0.08493999354629914,0.12801604504067673,1.0,0.0,1.0,0.0,7512756.160950819,686259940.5053895,421.33595238095234,0,0.0,0.0,0.0,0.0,333195.65889019985
23,0.04584999999999998,0.051012604651530326,1.004198339618686,0.2918531090474309,0.08493999354629914,0.12801604504067673,1.0,0.0,1.0,0.0,7502512.268334975,678778563.8524605,421.33595238095234,0,0.0,0.0,0.0,0.0,333877.2806227955
24,0.04584999999999998,0.051012604651530326,1.004198339618686,0.2918531090474309,0.08493999354629914,0.12801604504067673,1.0,0.0,1.0,0.0,7502512.268334975,678778563.8524605,421.33595238095234,0,0.0,0.0,0.0,0.0,334035.9300612729
25,0.08538333333333335,0.07890909150549272,0.8770250176916627,0.3061032224996167,0.06420318163352344,0.12078296281076596,1.0,0.0,1.0,0.0,7488263.316629165,678353196.0097549,421.33595238095234,0,0.0,0.0,0.0,0.0,335353.3387019001
26,0.08538333333333335,0.07890909150549272,0.8770250176916627,0.3061032224996167,0.06420318163352344,0.12078296281076596,1.0,0.0,1.0,0.0,7488263.316629165,678353196.0097549,421.33595238095234,0,0.0,0.0,0.0,0.0,335599.0938953614
27,0.08538333333333335,0.07890909150549272,0.8770250176916627,0.3061032224996167,0.06420318163352344,0.12078296281076596,1.0,0.0,1.0,0.0,7488263.316629165,678353196.0097549,421.33595238095234,0,0.0,0.0,0.0,0.0,335800.38815219083
28,0.08538333333333335,0.07890909150549272,0.8770250176916627,0.3061032224996167,0.06420318163352344,0.12078296281076596,1.0,0.0,1.0,0.0,7477377.314437878,677429166.9228141,421.33595238095234,0,0.0,0.0,0.0,0.0,335098.14783642854
29,0.08538333333333335,0.07890909150549272,0.8770250176916627,0.3061032224996167,0.06420318163352344,0.12078296281076596,1.0,0.0,1.0,0.0,7458745.533669916,675033097.2870443,421.33595238095234,0,0.0,0.0,0.0,0.0,336410.48719707684
30,0.12553333333333333,0.11292194452609976,0.7660070718506019,0.2925723287858467,0.05783429521534127,0.11296030955314768,1.0,0.0,1.0,0.0,7458745.533669916,674944986.2499999,421.33595238095234,0,0.0,0.0,0.0,0.0,337072.5796581792
31,0.12553333333333333,0.11292194452609976,0.7660070718506019,0.2925723287858467,0.05783429521534127,0.11296030955314768,1.0,0.0,1.0,0.0,7438476.91265071,672759060.2430004,421.33595238095234,0,0.0,0.0,0.0,0.0,338593.31730210746
32,0.12553333333333333,0.11292194452609976,0.7660070718506019,0.2925723287858467,0.05783429521534127,0.11296030955314768,1.0,0.0,1.0,0.0,7438476.91265071,670951175.1733919,421.33595238095234,0,0.0,0.0,0.0,0.0,339025.906724923
33,0.12553333333333333,0.11292194452609976,0.7660070718506019,0.2925723287858467,0.05783429521534127,0.11296030955314768,1.0,0.0,1.0,0.0,7437926.085759022,670165786.7244555,421.33595238095234,0,0.0,0.0,0.0,0.0,338855.7290581612
34,0.12553333333333333,0.11292194452609976,0.7660070718506019,0.2925723287858467,0.05783429521534127,0.11296030955314768,1.0,0.0,1.0,0.0,7436890.992034775,669188460.5560158,421.33595238095234,0,0.0,0.0,0.0,0.0,339404.5568886286
35,0.15094999999999997,0.13057822368220515,0.7067591875293738,0.2851799698080638,0.05057253884324143,0.11089354500571817,1.0,0.0,1.0,0.0,7436727.527324346,669188460.5560158,421.33595238095234,0,0.0,0.0,0.0,0.0,339199.54342698946
36,0.15094999999999997,0.13057822368220515,0.7067591875293738,0.2851799698080638,0.05057253884324143,0.11089354500571817,1.0,0.0,1.0,0.0,7429892.451958239,667107957.4777483,421.33595238095234,0,0.0,0.0,0.0,0.0,339975.09788154677
37,0.15094999999999997,0.13057822368220515,0.7067591875293738,0.2851799698080638,0.05057253884324143,0.11089354500571817,1.0,0.0,1.0,0.0,7427044.443010987,663131145.0158492,421.33595238095234,0,0.0,0.0,0.0,0.0,339779.6278232574
38,0.15094999999999997,0.13057822368220515,0.7067591875293738,0.2851799698080638,0.05057253884324143,0.11089354500571817,1.0,0.0,1.0,0.0,7427044.443010987,663131145.0158492,421.33595238095234,0,0.0,0.0,0.0,0.0,340585.54777994595
39,0.15094999999999997,0.13057822368220515,0.7067591875293738,0.2851799698080638,0.05057253884324143,0.11089354500571817,1.0,0.0,1.0,0.0,7425749.54603373,662624169.2682858,421.33595238095234,0,0.0,0.0,0.0,0.0,341468.238371781
40,0.17485,0.14590757062834905,0.6586923270010925,0.27541786445213756,0.04736884856013135,0.11559095997515115,1.0,0.0,1.0,0.0,7424428.096249897,662624169.2682858,421.33595238095234,0,0.0,0.0,0.0,0.0,340979.4997620076
41,0.17485,0.14590757062834905,0.6586923270010925,0.27541786445213756,0.04736884856013135,0.11559095997515115,1.0,0.0,1.0,0.0,7424428.096249897,662180237.8258425,421.33595238095234,0,0.0,0.0,0.0,0.0,341643.25896256074
42,0.17485,0.14590757062834905,0.6586923270010925,0.27541786445213756,0.04736884856013135,0.11559095997515115,1.0,0.0,1.0,0.0,7424428.096249897,661126040.3488307,421.33595238095234,0,0.0,0.0,0.0,0.0,341395.1250737336
43,0.17485,0.14590757062834905,0.6586923270010925,0.27541786445213756,0.04736884856013135,0.11559095997515115,1.0,0.0,1.0,0.0,7424428.096249897,660680309.2281579,421.33595238095234,0,0.0,0.0,0.0,0.0,341558.77779064677
44,0.17485,0.14590757062834905,0.6586923270010925,0.27541786445213756,0.04736884856013135,0.11559095997515115,1.0,0.0,1.0,0.0,7421816.085362128,660680309.2281579,421.33595238095234,0,0.0,0.0,0.0,0.0,341263.45448219666
45,0.19968333333333327,0.1615323746360325,0.6199080855145388,0.2837409355010984,0.061180140431605516,0.15355270000615404,1.0,0.0,1.0,0.0,7421816.085362128,660680309.2281579,421.33595238095234,0,0.0,0.0,0.0,0.0,341970.12529812416
46,0.19968333333333327,0.1615323746360325,0.6199080855145388,0.2837409355010984,0.061180140431605516,0.15355270000615404,1.0,0.0,1.0,0.0,7421816.085362128,660680309.2281579,421.33595238095234,0,0.0,0.0,0.0,0.0,342464.74851533514
47,0.19968333333333327,0.1615323746360325,0.6199080855145388,0.2837409355010984,0.061180140431605516,0.15355270000615404,1.0,0.0,1.0,0.0,7420878.270298679,660666418.8589215,421.33595238095234,0,0.0,0.0,0.0,0.0,342999.32422326296
48,0.19968333333333327,0.1615323746360325,0.6199080855145388,0.2837409355010984,0.061180140431605516,0.15355270000615404,1.0,0.0,1.0,0.0,7420878.270298679,658357949.5832558,421.33595238095234,0,0.0,0.0,0.0,0.0,343092.4567565709
49,0.19968333333333327,0.1615323746360325,0.6199080855145388,0.2837409355010984,0.061180140431605516,0.15355270000615404,1.0,0.0,1.0,0.0,7420732.598788358,658357949.5832558,421.33595238095234,0,0.0,0.0,0.0,0.0,343868.0133320004
50,0.21423333333333336,0.17388515047454617,0.6020501440909956,0.28894021247277407,0.05356344600559804,0.1531616555983229,1.0,0.0,1.0,0.0,7410593.902190475,658357949.5832558,421.33595238095234,0,0.0,0.0,0.0,0.0,344618.004825949
51,0.21423333333333336,0.17388515047454617,0.6020501440909956,0.28894021247277407,0.05356344600559804,0.1531616555983229,1.0,0.0,1.0,0.0,7410593.902190475,658357949.5832558,421.33595238095234,0,0.0,0.0,0.0,0.0,344705.67878530914
52,0.21423333333333336,0.17388515047454617,0.6020501440909956,0.28894021247277407,0.05356344600559804,0.1531616555983229,1.0,0.0,1.0,0.0,7410593.902190475,657741096.9114293,421.33595238095234,0,0.0,0.0,0.0,0.0,345497.19743879774
53,0.21423333333333336,0.17388515047454617,0.6020501440909956,0.28894021247277407,0.05356344600559804,0.1531616555983229,1.0,0.0,1.0,0.0,7410593.902190475,657741096.9114293,421.33595238095234,0,0.0,0.0,0.0,0.0,345314.0602514813
54,0.21423333333333336,0.17388515047454617,0.6020501440909956,0.28894021247277407,0.05356344600559804,0.1531616555983229,1.0,0.0,1.0,0.0,7410593.902190475,657394638.7444516,421.33595238095234,0,0.0,0.0,0.0,0.0,345714.2791354862
55,0.22576666666666664,0.1814220555010394,0.583866023357635,0.28586506380722093,0.0373049742606746,0.1260227186131256,1.0,0.0,1.0,0.0,7410593.902190475,657394638.7444516,421.33595238095234,0,0.0,0.0,0.0,0.0,345681.17234811286
56,0.22576666666666664,0.1814220555010394,0.583866023357635,0.28586506380722093,0.0373049742606746,0.1260227186131256,1.0,0.0,1.0,0.0,7410593.902190475,656499534.6433628,421.33595238095234,0,0.0,0.0,0.0,0.0,345847.8028101045
57,0.22576666666666664,0.1814220555010394,0.583866023357635,0.28586506380722093,0.0373049742606746,0.1260227186131256,1.0,0.0,1.0,0.0,7410593.902190475,656499534.6433628,421.33595238095234,0,0.0,0.0,0.0,0.0,345949.02994536643
